data_folder,threshold,data_id,seed,pytorch_verified_energy,pytorch_reported_energy,energy_difference,pytorch_result_file,status
1_data_1000,1e-3,data_1,3,-19862.171875,-19862.173828125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_1/pytorch_3,MATCH
1_data_1000,1e-3,data_1,4,-19924.44140625,-19924.443359375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_1/pytorch_4,MATCH
1_data_1000,1e-3,data_1,5,-19604.830078125,-19604.830078125,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_1/pytorch_5,MATCH
1_data_1000,1e-3,data_2,1,-18959.193359375,-18959.1953125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_2/pytorch_1,MATCH
1_data_1000,1e-3,data_2,2,-18974.22265625,-18974.22265625,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_2/pytorch_2,MATCH
1_data_1000,1e-3,data_2,3,-19062.53125,-19062.53125,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_2/pytorch_3,MATCH
1_data_1000,1e-3,data_2,4,-18882.705078125,-18882.705078125,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_2/pytorch_4,MATCH
1_data_1000,1e-3,data_2,5,-18925.0625,-18925.060546875,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_2/pytorch_5,MATCH
1_data_1000,1e-3,data_3,1,-19608.26171875,-19608.26171875,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_3/pytorch_1,MATCH
1_data_1000,1e-3,data_3,2,-19424.0546875,-19424.0546875,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_3/pytorch_2,MATCH
1_data_1000,1e-3,data_3,3,-19597.19140625,-19597.19140625,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_3/pytorch_3,MATCH
1_data_1000,1e-3,data_3,4,-19566.546875,-19566.546875,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_3/pytorch_4,MATCH
1_data_1000,1e-3,data_3,5,-19601.884765625,-19601.884765625,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_3/pytorch_5,MATCH
1_data_1000,1e-3,data_4,1,-20711.158203125,-20711.158203125,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_4/pytorch_1,MATCH
1_data_1000,1e-3,data_4,2,-20781.064453125,-20781.06640625,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_4/pytorch_2,MATCH
1_data_1000,1e-3,data_4,3,-20642.806640625,-20642.80859375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_4/pytorch_3,MATCH
1_data_1000,1e-3,data_4,4,-20746.443359375,-20746.443359375,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_4/pytorch_4,MATCH
1_data_1000,1e-3,data_4,5,-20692.66796875,-20692.669921875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_4/pytorch_5,MATCH
1_data_1000,1e-3,data_5,1,-18721.396484375,-18721.39453125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_5/pytorch_1,MATCH
1_data_1000,1e-3,data_5,2,-18794.22265625,-18794.22265625,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_5/pytorch_2,MATCH
1_data_1000,1e-3,data_5,3,-18827.2421875,-18827.240234375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_5/pytorch_3,MATCH
1_data_1000,1e-3,data_5,4,-18772.216796875,-18772.21484375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-3/data_5/pytorch_4,MATCH
1_data_1000,1e-3,data_5,5,-18739.6484375,-18739.6484375,0.0,../1_solve/solution/1_data_1000/thr_1e-3/data_5/pytorch_5,MATCH
1_data_1000,1e-4,data_1,1,-19718.43359375,-19718.431640625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_1/pytorch_1,MATCH
1_data_1000,1e-4,data_1,2,-19773.873046875,-19773.875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_1/pytorch_2,MATCH
1_data_1000,1e-4,data_1,3,-19878.408203125,-19878.41015625,0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_1/pytorch_3,MATCH
1_data_1000,1e-4,data_1,4,-19938.8125,-19938.8125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_1/pytorch_4,MATCH
1_data_1000,1e-4,data_1,5,-19604.830078125,-19604.830078125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_1/pytorch_5,MATCH
1_data_1000,1e-4,data_2,1,-18999.970703125,-18999.970703125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_2/pytorch_1,MATCH
1_data_1000,1e-4,data_2,2,-19039.71875,-19039.71875,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_2/pytorch_2,MATCH
1_data_1000,1e-4,data_2,3,-19107.23046875,-19107.23046875,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_2/pytorch_3,MATCH
1_data_1000,1e-4,data_2,4,-19150.76171875,-19150.759765625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_2/pytorch_4,MATCH
1_data_1000,1e-4,data_2,5,-19014.2109375,-19014.2109375,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_2/pytorch_5,MATCH
1_data_1000,1e-4,data_3,1,-19618.4140625,-19618.4140625,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_3/pytorch_1,MATCH
1_data_1000,1e-4,data_3,2,-19425.90625,-19425.90625,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_3/pytorch_2,MATCH
1_data_1000,1e-4,data_3,3,-19606.11328125,-19606.11328125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_3/pytorch_3,MATCH
1_data_1000,1e-4,data_3,4,-19592.578125,-19592.578125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_3/pytorch_4,MATCH
1_data_1000,1e-4,data_3,5,-19602.08203125,-19602.08203125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_3/pytorch_5,MATCH
1_data_1000,1e-4,data_4,1,-20718.779296875,-20718.779296875,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_4/pytorch_1,MATCH
1_data_1000,1e-4,data_4,2,-20831.318359375,-20831.318359375,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_4/pytorch_2,MATCH
1_data_1000,1e-4,data_4,3,-20711.580078125,-20711.58203125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_4/pytorch_3,MATCH
1_data_1000,1e-4,data_4,4,-20766.7109375,-20766.712890625,0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_4/pytorch_4,MATCH
1_data_1000,1e-4,data_4,5,-20705.375,-20705.376953125,0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_4/pytorch_5,MATCH
1_data_1000,1e-4,data_5,1,-18888.30078125,-18888.298828125,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_5/pytorch_1,MATCH
1_data_1000,1e-4,data_5,2,-18807.609375,-18807.607421875,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_5/pytorch_2,MATCH
1_data_1000,1e-4,data_5,3,-18827.2421875,-18827.240234375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_5/pytorch_3,MATCH
1_data_1000,1e-4,data_5,4,-18829.4453125,-18829.4453125,0.0,../1_solve/solution/1_data_1000/thr_1e-4/data_5/pytorch_4,MATCH
1_data_1000,1e-4,data_5,5,-18770.435546875,-18770.43359375,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-4/data_5/pytorch_5,MATCH
1_data_1000,1e-5,data_1,1,-19793.806640625,-19793.806640625,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_1/pytorch_1,MATCH
1_data_1000,1e-5,data_1,2,-19773.873046875,-19773.875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_1/pytorch_2,MATCH
1_data_1000,1e-5,data_1,3,-19913.20703125,-19913.20703125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_1/pytorch_3,MATCH
1_data_1000,1e-5,data_1,4,-19938.8125,-19938.8125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_1/pytorch_4,MATCH
1_data_1000,1e-5,data_1,5,-19649.115234375,-19649.1171875,0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_1/pytorch_5,MATCH
1_data_1000,1e-5,data_2,1,-18999.970703125,-18999.970703125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_2/pytorch_1,MATCH
1_data_1000,1e-5,data_2,2,-19080.171875,-19080.171875,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_2/pytorch_2,MATCH
1_data_1000,1e-5,data_2,3,-19107.23046875,-19107.23046875,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_2/pytorch_3,MATCH
1_data_1000,1e-5,data_2,4,-19150.76171875,-19150.759765625,-0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_2/pytorch_4,MATCH
1_data_1000,1e-5,data_2,5,-19106.5078125,-19106.5078125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_2/pytorch_5,MATCH
1_data_1000,1e-5,data_3,1,-19618.4140625,-19618.4140625,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_3/pytorch_1,MATCH
1_data_1000,1e-5,data_3,2,-19427.27734375,-19427.27734375,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_3/pytorch_2,MATCH
1_data_1000,1e-5,data_3,3,-19610.08203125,-19610.083984375,0.001953125,../1_solve/solution/1_data_1000/thr_1e-5/data_3/pytorch_3,MATCH
1_data_1000,1e-5,data_3,4,-19592.578125,-19592.578125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_3/pytorch_4,MATCH
1_data_1000,1e-5,data_3,5,-19602.08203125,-19602.08203125,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_3/pytorch_5,MATCH
1_data_1000,1e-5,data_4,1,-20802.0546875,-20802.0546875,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_4/pytorch_1,MATCH
1_data_1000,1e-5,data_4,2,-20831.318359375,-20831.318359375,0.0,../1_solve/solution/1_data_1000/thr_1e-5/data_4/pytorch_2,MATCH
