data_folder,threshold,data_id,seed,pytorch_verified_energy,pytorch_reported_energy,energy_difference,pytorch_result_file,status
3_data_25000,1e-3,data_2,4,-2343044.25,-2343044.25,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_2/pytorch_4,MATCH
3_data_25000,1e-3,data_2,5,-2341140.5,-2341139.75,-0.75,../1_solve/solution/3_data_25000/thr_1e-3/data_2/pytorch_5,MATCH
3_data_25000,1e-3,data_3,1,-2376411.0,-2376411.0,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_3/pytorch_1,MATCH
3_data_25000,1e-3,data_3,2,-2377935.5,-2377935.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_3/pytorch_2,MATCH
3_data_25000,1e-3,data_3,3,-2376774.5,-2376773.5,-1.0,../1_solve/solution/3_data_25000/thr_1e-3/data_3/pytorch_3,MATCH
3_data_25000,1e-3,data_3,4,-2376955.0,-2376954.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-3/data_3/pytorch_4,MATCH
3_data_25000,1e-3,data_3,5,-2377581.5,-2377580.5,-1.0,../1_solve/solution/3_data_25000/thr_1e-3/data_3/pytorch_5,MATCH
3_data_25000,1e-3,data_4,1,-2374455.5,-2374455.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_4/pytorch_1,MATCH
3_data_25000,1e-3,data_4,2,-2375685.0,-2375685.5,0.5,../1_solve/solution/3_data_25000/thr_1e-3/data_4/pytorch_2,MATCH
3_data_25000,1e-3,data_4,3,-2377399.0,-2377399.0,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_4/pytorch_3,MATCH
3_data_25000,1e-3,data_4,4,-2379983.0,-2379982.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-3/data_4/pytorch_4,MATCH
3_data_25000,1e-3,data_4,5,-2378273.5,-2378273.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-3/data_4/pytorch_5,MATCH
3_data_25000,1e-3,data_5,1,-2387771.5,-2387770.75,-0.75,../1_solve/solution/3_data_25000/thr_1e-3/data_5/pytorch_1,MATCH
3_data_25000,1e-3,data_5,2,-2383301.0,-2383301.0,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_5/pytorch_2,MATCH
3_data_25000,1e-3,data_5,3,-2377975.5,-2377975.5,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_5/pytorch_3,MATCH
3_data_25000,1e-3,data_5,4,-2378876.25,-2378877.0,0.75,../1_solve/solution/3_data_25000/thr_1e-3/data_5/pytorch_4,MATCH
3_data_25000,1e-3,data_5,5,-2383378.0,-2383378.0,0.0,../1_solve/solution/3_data_25000/thr_1e-3/data_5/pytorch_5,MATCH
3_data_25000,1e-4,data_1,1,-2386229.0,-2386229.5,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_1/pytorch_1,MATCH
3_data_25000,1e-4,data_1,2,-2384735.25,-2384735.75,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_1/pytorch_2,MATCH
3_data_25000,1e-4,data_1,3,-2384993.5,-2384993.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_1/pytorch_3,MATCH
3_data_25000,1e-4,data_1,4,-2384208.75,-2384208.0,-0.75,../1_solve/solution/3_data_25000/thr_1e-4/data_1/pytorch_4,MATCH
3_data_25000,1e-4,data_1,5,-2381772.75,-2381773.25,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_1/pytorch_5,MATCH
3_data_25000,1e-4,data_2,1,-2352052.25,-2352052.25,0.0,../1_solve/solution/3_data_25000/thr_1e-4/data_2/pytorch_1,MATCH
3_data_25000,1e-4,data_2,2,-2351016.25,-2351016.5,0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_2/pytorch_2,MATCH
3_data_25000,1e-4,data_2,3,-2353573.0,-2353573.25,0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_2/pytorch_3,MATCH
3_data_25000,1e-4,data_2,4,-2354909.75,-2354909.5,-0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_2/pytorch_4,MATCH
3_data_25000,1e-4,data_2,5,-2356583.0,-2356582.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_2/pytorch_5,MATCH
3_data_25000,1e-4,data_3,1,-2384493.0,-2384492.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_3/pytorch_1,MATCH
3_data_25000,1e-4,data_3,2,-2387776.5,-2387777.5,1.0,../1_solve/solution/3_data_25000/thr_1e-4/data_3/pytorch_2,MATCH
3_data_25000,1e-4,data_3,3,-2384849.5,-2384849.5,0.0,../1_solve/solution/3_data_25000/thr_1e-4/data_3/pytorch_3,MATCH
3_data_25000,1e-4,data_3,4,-2388294.0,-2388294.5,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_3/pytorch_4,MATCH
3_data_25000,1e-4,data_3,5,-2387547.75,-2387548.0,0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_3/pytorch_5,MATCH
3_data_25000,1e-4,data_4,1,-2387373.5,-2387373.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_4/pytorch_1,MATCH
3_data_25000,1e-4,data_4,2,-2391746.25,-2391746.75,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_4/pytorch_2,MATCH
3_data_25000,1e-4,data_4,3,-2391751.0,-2391750.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_4/pytorch_3,MATCH
3_data_25000,1e-4,data_4,4,-2388584.5,-2388585.0,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_4/pytorch_4,MATCH
3_data_25000,1e-4,data_4,5,-2388429.0,-2388428.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_4/pytorch_5,MATCH
3_data_25000,1e-4,data_5,1,-2398154.75,-2398155.0,0.25,../1_solve/solution/3_data_25000/thr_1e-4/data_5/pytorch_1,MATCH
3_data_25000,1e-4,data_5,2,-2395487.5,-2395487.5,0.0,../1_solve/solution/3_data_25000/thr_1e-4/data_5/pytorch_2,MATCH
3_data_25000,1e-4,data_5,3,-2397136.5,-2397136.5,0.0,../1_solve/solution/3_data_25000/thr_1e-4/data_5/pytorch_3,MATCH
3_data_25000,1e-4,data_5,4,-2390371.5,-2390372.0,0.5,../1_solve/solution/3_data_25000/thr_1e-4/data_5/pytorch_4,MATCH
3_data_25000,1e-4,data_5,5,-2395621.0,-2395621.0,0.0,../1_solve/solution/3_data_25000/thr_1e-4/data_5/pytorch_5,MATCH
3_data_25000,1e-5,data_1,1,-2390785.0,-2390785.25,0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_1/pytorch_1,MATCH
3_data_25000,1e-5,data_1,2,-2389581.0,-2389581.0,0.0,../1_solve/solution/3_data_25000/thr_1e-5/data_1/pytorch_2,MATCH
3_data_25000,1e-5,data_1,3,-2387145.0,-2387145.5,0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_1/pytorch_3,MATCH
3_data_25000,1e-5,data_1,4,-2391392.5,-2391392.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_1/pytorch_4,MATCH
3_data_25000,1e-5,data_1,5,-2388777.75,-2388777.0,-0.75,../1_solve/solution/3_data_25000/thr_1e-5/data_1/pytorch_5,MATCH
3_data_25000,1e-5,data_2,1,-2355138.5,-2355139.0,0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_2/pytorch_1,MATCH
3_data_25000,1e-5,data_2,2,-2358558.5,-2358558.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_2/pytorch_2,MATCH
3_data_25000,1e-5,data_2,3,-2358690.5,-2358690.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_2/pytorch_3,MATCH
3_data_25000,1e-5,data_2,4,-2358314.25,-2358314.25,0.0,../1_solve/solution/3_data_25000/thr_1e-5/data_2/pytorch_4,MATCH
3_data_25000,1e-5,data_2,5,-2359368.0,-2359368.75,0.75,../1_solve/solution/3_data_25000/thr_1e-5/data_2/pytorch_5,MATCH
3_data_25000,1e-5,data_3,1,-2390063.75,-2390064.0,0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_3/pytorch_1,MATCH
3_data_25000,1e-5,data_3,2,-2391936.0,-2391935.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_3/pytorch_2,MATCH
3_data_25000,1e-5,data_3,3,-2387189.25,-2387189.75,0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_3/pytorch_3,MATCH
3_data_25000,1e-5,data_3,4,-2392059.75,-2392060.0,0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_3/pytorch_4,MATCH
3_data_25000,1e-5,data_3,5,-2394513.25,-2394512.25,-1.0,../1_solve/solution/3_data_25000/thr_1e-5/data_3/pytorch_5,MATCH
3_data_25000,1e-5,data_4,1,-2392344.5,-2392345.0,0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_4/pytorch_1,MATCH
3_data_25000,1e-5,data_4,2,-2394449.0,-2394449.0,0.0,../1_solve/solution/3_data_25000/thr_1e-5/data_4/pytorch_2,MATCH
3_data_25000,1e-5,data_4,3,-2393565.5,-2393565.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_4/pytorch_3,MATCH
3_data_25000,1e-5,data_4,4,-2393477.75,-2393478.0,0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_4/pytorch_4,MATCH
3_data_25000,1e-5,data_4,5,-2394654.75,-2394654.5,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_4/pytorch_5,MATCH
3_data_25000,1e-5,data_5,1,-2400253.75,-2400253.5,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_5/pytorch_1,MATCH
3_data_25000,1e-5,data_5,2,-2401951.5,-2401951.5,0.0,../1_solve/solution/3_data_25000/thr_1e-5/data_5/pytorch_2,MATCH
3_data_25000,1e-5,data_5,3,-2403469.25,-2403469.0,-0.25,../1_solve/solution/3_data_25000/thr_1e-5/data_5/pytorch_3,MATCH
3_data_25000,1e-5,data_5,4,-2394532.5,-2394532.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_5/pytorch_4,MATCH
3_data_25000,1e-5,data_5,5,-2400601.0,-2400600.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-5/data_5/pytorch_5,MATCH
3_data_25000,1e-6,data_1,1,-2390778.0,-2390778.0,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_1/pytorch_1,MATCH
3_data_25000,1e-6,data_1,2,-2389870.0,-2389869.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_1/pytorch_2,MATCH
3_data_25000,1e-6,data_1,3,-2388290.5,-2388290.0,-0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_1/pytorch_3,MATCH
3_data_25000,1e-6,data_1,4,-2392612.5,-2392612.5,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_1/pytorch_4,MATCH
3_data_25000,1e-6,data_1,5,-2389751.75,-2389752.0,0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_1/pytorch_5,MATCH
3_data_25000,1e-6,data_2,1,-2356323.0,-2356322.25,-0.75,../1_solve/solution/3_data_25000/thr_1e-6/data_2/pytorch_1,MATCH
3_data_25000,1e-6,data_2,2,-2358551.0,-2358550.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_2/pytorch_2,MATCH
3_data_25000,1e-6,data_2,3,-2360111.0,-2360111.5,0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_2/pytorch_3,MATCH
3_data_25000,1e-6,data_2,4,-2358444.5,-2358444.5,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_2/pytorch_4,MATCH
3_data_25000,1e-6,data_2,5,-2359343.5,-2359343.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_2/pytorch_5,MATCH
3_data_25000,1e-6,data_3,1,-2393749.0,-2393749.5,0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_3/pytorch_1,MATCH
3_data_25000,1e-6,data_3,2,-2391952.0,-2391952.0,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_3/pytorch_2,MATCH
3_data_25000,1e-6,data_3,3,-2387253.5,-2387253.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_3/pytorch_3,MATCH
3_data_25000,1e-6,data_3,4,-2394218.25,-2394218.75,0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_3/pytorch_4,MATCH
3_data_25000,1e-6,data_3,5,-2394526.25,-2394526.0,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_3/pytorch_5,MATCH
3_data_25000,1e-6,data_4,1,-2394660.5,-2394660.5,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_4/pytorch_1,MATCH
3_data_25000,1e-6,data_4,2,-2394697.0,-2394696.75,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_4/pytorch_2,MATCH
3_data_25000,1e-6,data_4,3,-2393560.25,-2393560.5,0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_4/pytorch_3,MATCH
3_data_25000,1e-6,data_4,4,-2393799.5,-2393799.5,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_4/pytorch_4,MATCH
3_data_25000,1e-6,data_4,5,-2399061.5,-2399062.0,0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_4/pytorch_5,MATCH
3_data_25000,1e-6,data_5,1,-2400499.5,-2400499.5,0.0,../1_solve/solution/3_data_25000/thr_1e-6/data_5/pytorch_1,MATCH
3_data_25000,1e-6,data_5,2,-2402023.0,-2402022.5,-0.5,../1_solve/solution/3_data_25000/thr_1e-6/data_5/pytorch_2,MATCH
3_data_25000,1e-6,data_5,3,-2404476.5,-2404476.75,0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_5/pytorch_3,MATCH
3_data_25000,1e-6,data_5,4,-2398100.5,-2398101.25,0.75,../1_solve/solution/3_data_25000/thr_1e-6/data_5/pytorch_4,MATCH
3_data_25000,1e-6,data_5,5,-2401144.5,-2401144.25,-0.25,../1_solve/solution/3_data_25000/thr_1e-6/data_5/pytorch_5,MATCH
